frame;timestamp;x;y;z;speed;hState;vState;isOnSlope;crouchingOn
5930;116,42;-90,74017;34,90014;122,2656;0;PlayerIdleState;PlayerGroundedState;False;none
5935;116,5015;-90,74017;34,90014;122,2656;0;PlayerIdleState;PlayerGroundedState;False;none
5940;116,5846;-90,74017;34,90014;122,2656;0;PlayerMoveState;PlayerGroundedState;False;none
5945;116,6687;-90,69022;34,90014;122,4036;3,1;PlayerMoveState;PlayerGroundedState;False;none
5950;116,7533;-90,55962;34,90014;122,7782;6,2;PlayerMoveState;PlayerGroundedState;False;none
5955;116,8369;-90,38512;34,91581;123,2991;5,8;PlayerIdleState;PlayerGroundedState;False;none
5960;116,9195;-90,25388;34,90361;123,6873;3,7;PlayerIdleState;PlayerGroundedState;True;none
5965;117,0009;-90,18036;34,90345;123,9047;1,9;PlayerIdleState;PlayerGroundedState;False;none
5970;117,0865;-90,1515;34,90345;123,99;0,3;PlayerIdleState;PlayerGroundedState;False;none
5975;117,1695;-90,15093;34,90345;123,9917;0;PlayerIdleState;PlayerGroundedState;False;none
5980;117,2537;-90,15093;34,90345;123,9917;0;PlayerIdleState;PlayerGroundedState;False;none
5985;117,336;-90,15093;34,90345;123,9917;0;PlayerIdleState;PlayerGroundedState;False;none
5990;117,4182;-90,15094;34,90345;123,9917;0;PlayerIdleState;PlayerGroundedState;False;none
5995;117,5014;-90,15093;34,90345;123,9917;0;PlayerIdleState;PlayerGroundedState;False;none
6000;117,5848;-90,15093;34,90345;123,9917;0;PlayerIdleState;PlayerGroundedState;False;none
6005;117,6698;-90,15093;34,90345;123,9917;0;PlayerIdleState;PlayerGroundedState;False;none
6010;117,7513;-90,15093;34,90345;123,9917;0;PlayerIdleState;PlayerGroundedState;False;none
6015;117,836;-90,14946;34,90345;123,8838;3,1;PlayerMoveState;PlayerGroundedState;False;none
6020;117,9206;-90,14136;34,90345;123,521;5,7;PlayerMoveState;PlayerGroundedState;False;none
6025;118,0008;-90,12977;34,90225;123,076;4,6;PlayerIdleState;PlayerGroundedState;False;none
6030;118,0853;-90,12205;34,90015;122,7779;2,6;PlayerIdleState;PlayerGroundedState;False;none
6035;118,17;-90,11852;34,90014;122,6408;0,9;PlayerIdleState;PlayerGroundedState;False;none
6040;118,2515;-90,11814;34,90014;122,6245;0;PlayerIdleState;PlayerGroundedState;False;none
6045;118,335;-90,11818;34,90014;122,6245;0;PlayerIdleState;PlayerGroundedState;False;none
6050;118,4188;-90,1182;34,90014;122,6245;0;PlayerIdleState;PlayerGroundedState;False;none
6055;118,5012;-90,11824;34,90014;122,6245;0;PlayerIdleState;PlayerGroundedState;False;none
6060;118,5856;-90,11827;34,90014;122,6245;0;PlayerIdleState;PlayerGroundedState;False;none
6065;118,6704;-90,1183;34,90014;122,6245;0;PlayerIdleState;PlayerGroundedState;False;none
6070;118,7514;-90,11831;34,90014;122,6245;0;PlayerIdleState;PlayerGroundedState;False;none
6075;118,8339;-90,11844;34,90014;122,6263;0,8;PlayerMoveState;PlayerGroundedState;False;none
6080;118,9187;-90,13244;34,90014;122,806;3,8;PlayerMoveState;PlayerGroundedState;False;none
6085;119,0014;-90,1584;34,90186;123,112;2,4;PlayerIdleState;PlayerGroundedState;False;none
6090;119,0844;-90,17027;34,90363;123,2358;0,7;PlayerIdleState;PlayerGroundedState;False;none
6095;119,1699;-90,17146;34,90345;123,2479;0;PlayerIdleState;PlayerGroundedState;False;none
6100;119,2514;-90,17146;34,90345;123,2479;0;PlayerIdleState;PlayerGroundedState;False;none
6105;119,3358;-90,17146;34,90345;123,2479;0;PlayerIdleState;PlayerGroundedState;False;none
6110;119,4174;-90,17146;34,90345;123,2479;0;PlayerIdleState;PlayerGroundedState;False;none
6115;119,5027;-90,17146;34,90345;123,2479;0;PlayerIdleState;PlayerGroundedState;False;none
6120;119,5851;-90,17146;34,90345;123,2479;0;PlayerIdleState;PlayerGroundedState;False;none
6125;119,671;-90,17033;34,90345;123,2323;0,8;PlayerMoveState;PlayerGroundedState;False;none
6130;119,7523;-90,15556;34,90027;123,0129;4,4;PlayerMoveState;PlayerGroundedState;False;none
6135;119,8368;-90,13168;34,90014;122,5886;4,6;PlayerMoveState;PlayerGroundedState;False;none
6140;119,9177;-90,12263;34,90014;122,4424;0,8;PlayerMoveState;PlayerGroundedState;False;none
6145;120,0025;-90,13515;34,90014;122,6338;3,8;PlayerMoveState;PlayerGroundedState;False;none
6150;120,087;-90,16944;34,90014;123,0471;5,1;PlayerIdleState;PlayerGroundedState;False;none
6155;120,1706;-90,19489;34,90384;123,3148;2,4;PlayerIdleState;PlayerGroundedState;False;none
6160;120,2528;-90,20564;34,90345;123,4269;0,4;PlayerIdleState;PlayerGroundedState;False;none
6165;120,3344;-90,20645;34,90345;123,4354;0;PlayerIdleState;PlayerGroundedState;False;none
6170;120,4195;-90,20645;34,90345;123,4354;0;PlayerIdleState;PlayerGroundedState;False;none
6175;120,5009;-90,20645;34,90345;123,4354;0;PlayerIdleState;PlayerGroundedState;False;none
6180;120,5858;-90,20645;34,90345;123,4354;0;PlayerIdleState;PlayerGroundedState;False;none
6185;120,67;-90,20645;34,90345;123,4354;0;PlayerIdleState;PlayerGroundedState;False;none
6190;120,7529;-90,20645;34,90345;123,4354;0;PlayerIdleState;PlayerGroundedState;False;none
6195;120,8363;-90,20645;34,90345;123,4354;0;PlayerIdleState;PlayerGroundedState;False;none
6200;120,918;-90,20645;34,90345;123,4354;0;PlayerIdleState;PlayerGroundedState;False;none
6205;121,0024;-90,20645;34,90345;123,4354;0;PlayerIdleState;PlayerGroundedState;False;none
6210;121,084;-90,20645;34,90345;123,4354;0;PlayerIdleState;PlayerGroundedState;False;none
6215;121,1693;-90,20645;34,90345;123,4354;0;PlayerIdleState;PlayerGroundedState;False;none
6220;121,2509;-90,20645;34,90345;123,4354;0;PlayerIdleState;PlayerGroundedState;False;none
6225;121,334;-90,20645;34,90345;123,4354;0;PlayerIdleState;PlayerGroundedState;False;none
6230;121,4191;-90,20645;34,90345;123,4354;0;PlayerIdleState;PlayerGroundedState;False;none
6235;121,5018;-90,20645;34,90345;123,4354;0;PlayerIdleState;PlayerGroundedState;False;none
6240;121,5846;-90,20645;34,90345;123,4354;0;PlayerMoveState;PlayerGroundedState;False;none
6245;121,6686;-90,2159;34,90345;123,5621;1,9;PlayerIdleState;PlayerGroundedState;False;none
6250;121,7505;-90,22181;34,90345;123,6405;0,3;PlayerIdleState;PlayerGroundedState;False;none
6255;121,8361;-90,22185;34,90345;123,641;0;PlayerIdleState;PlayerGroundedState;True;none
6260;121,9191;-90,22185;34,90345;123,641;0;PlayerIdleState;PlayerGroundedState;True;none
6265;122,0014;-90,22185;34,90345;123,641;0;PlayerIdleState;PlayerGroundedState;True;none
6270;122,0861;-90,22479;34,90345;123,6808;1,6;PlayerMoveState;PlayerGroundedState;True;none
6275;122,1677;-90,24437;34,90345;123,9262;3,3;PlayerIdleState;PlayerGroundedState;False;none
6280;122,2526;-90,25954;34,90345;124,112;1,1;PlayerIdleState;PlayerGroundedState;False;none
6285;122,3341;-90,26307;34,90345;124,1551;0;PlayerIdleState;PlayerGroundedState;False;none
6290;122,4187;-90,26308;34,90345;124,1551;0;PlayerIdleState;PlayerGroundedState;False;none
6295;122,5014;-90,26307;34,90345;124,1551;0;PlayerIdleState;PlayerGroundedState;False;none
6300;122,5844;-90,26307;34,90345;124,1551;0;PlayerIdleState;PlayerGroundedState;False;none
6305;122,6698;-90,26307;34,90345;124,1551;0;PlayerIdleState;PlayerGroundedState;False;none
6310;122,7519;-90,26307;34,90345;124,1551;0;PlayerIdleState;PlayerGroundedState;False;none
6315;122,837;-90,26307;34,90345;124,1551;0;PlayerIdleState;PlayerGroundedState;False;none
6320;122,9193;-90,26307;34,90345;124,1551;0;PlayerIdleState;PlayerGroundedState;False;none
6325;123,0004;-90,26307;34,90345;124,1551;0;PlayerIdleState;PlayerGroundedState;False;none
6330;123,0866;-90,26307;34,90345;124,1551;0;PlayerIdleState;PlayerGroundedState;False;none
6335;123,1693;-90,26307;34,90345;124,1551;0;PlayerIdleState;PlayerGroundedState;False;none
6340;123,2522;-90,26307;34,90345;124,1551;0;PlayerIdleState;PlayerGroundedState;False;none
6345;123,3358;-90,26141;34,90345;124,1323;1,6;PlayerMoveState;PlayerGroundedState;True;none
6350;123,4202;-90,24495;34,90345;123,8855;4,4;PlayerMoveState;PlayerGroundedState;False;none
6355;123,5017;-90,22075;34,90345;123,4265;6,8;PlayerMoveState;PlayerGroundedState;False;none
6360;123,5847;-90,19614;34,90046;122,7695;8,900001;PlayerMoveState;PlayerGroundedState;False;none
6365;123,6682;-90,17735;34,90014;122,1541;6,2;PlayerIdleState;PlayerGroundedState;False;none
6370;123,7524;-90,16483;34,90014;121,7432;3,5;PlayerIdleState;PlayerGroundedState;False;none
6375;123,8361;-90,15779;34,90014;121,5118;1,7;PlayerIdleState;PlayerGroundedState;False;none
6380;123,9202;-90,15528;34,90014;121,4279;0,2;PlayerIdleState;PlayerGroundedState;False;none
6385;124,0015;-90,15524;34,90014;121,4257;0;PlayerIdleState;PlayerGroundedState;False;none
6390;124,0863;-90,15527;34,90014;121,4257;0;PlayerIdleState;PlayerGroundedState;False;none
6395;124,1679;-90,1553;34,90014;121,4257;0;PlayerIdleState;PlayerGroundedState;False;none
6400;124,2537;-90,15535;34,90014;121,4257;0;PlayerIdleState;PlayerGroundedState;False;none
6405;124,3357;-90,15537;34,90014;121,4257;0;PlayerIdleState;PlayerGroundedState;False;none
6410;124,4177;-90,15537;34,90014;121,4257;0;PlayerIdleState;PlayerGroundedState;False;none
6415;124,5006;-90,15537;34,90014;121,4257;0;PlayerIdleState;PlayerGroundedState;False;none
6420;124,5862;-90,15537;34,90014;121,4257;0;PlayerIdleState;PlayerGroundedState;False;none
6425;124,6697;-90,15866;34,90014;121,4705;1,6;PlayerMoveState;PlayerGroundedState;False;none
6430;124,7508;-90,1805;34,90014;121,7403;4,4;PlayerMoveState;PlayerGroundedState;False;none
6435;124,8359;-90,22884;34,90014;122,2482;7,4;PlayerMoveState;PlayerGroundedState;False;none
6440;124,9197;-90,30487;34,90014;122,9355;9,3;PlayerMoveState;PlayerGroundedState;False;none
6445;125,0034;-90,40225;34,90338;123,7235;8,6;PlayerIdleState;PlayerGroundedState;False;none
6450;125,085;-90,47488;34,90345;124,3031;6;PlayerIdleState;PlayerGroundedState;False;none
6455;125,1695;-90,52456;34,90345;124,6994;3,8;PlayerIdleState;PlayerGroundedState;False;none
6460;125,253;-90,55199;34,90345;124,9183;1,5;PlayerIdleState;PlayerGroundedState;False;none
6465;125,3354;-90,5565;34,90345;124,9476;1,6;PlayerMoveState;PlayerGroundedState;False;none
6470;125,42;-90,53836;34,90345;124,7027;4,4;PlayerMoveState;PlayerGroundedState;False;none
6475;125,5024;-90,51248;34,90345;124,2397;6,8;PlayerMoveState;PlayerGroundedState;False;none
6480;125,5859;-90,4874;34,90345;123,5796;8,8;PlayerMoveState;PlayerGroundedState;False;none
6485;125,6684;-90,47029;34,90036;122,7693;10,4;PlayerMoveState;PlayerGroundedState;False;none
6490;125,7531;-90,46579;34,90014;121,8883;10,4;PlayerMoveState;PlayerGroundedState;False;none
6495;125,8347;-90,4722;34,90014;121,0393;10,4;PlayerMoveState;PlayerGroundedState;False;none
6500;125,92;-90,48631;34,78075;120,1439;10,9;PlayerMoveState;PlayerFallState;False;none
6505;126,001;-90,50151;34,4811;119,2861;11,6;PlayerMoveState;PlayerFallState;False;none
6510;126,0852;-90,51604;34,00066;118,3954;12,5;PlayerMoveState;PlayerFallState;False;none
6515;126,1675;-90,52811;33,37769;117,5247;13,5;PlayerMoveState;PlayerFallState;False;none
6520;126,2528;-90,4718;32,58453;116,6367;14,7;PlayerMoveState;PlayerFallState;False;none
6525;126,3357;-90,25534;31,6809;115,7973;15,8;PlayerMoveState;PlayerFallState;False;none
6530;126,4182;-89,91932;30,79124;115,0083;8,7;PlayerMoveState;PlayerGroundedState;False;none
6535;126,5008;-89,48713;30,89978;114,4913;7,4;PlayerIdleState;PlayerGroundedState;False;none
6540;126,5864;-89,1282;30,89993;114,1108;5;PlayerIdleState;PlayerGroundedState;False;none
6545;126,6684;-88,91311;30,89993;113,8828;3;PlayerIdleState;PlayerGroundedState;False;none
6550;126,7518;-88,80373;30,89993;113,7669;0,9;PlayerIdleState;PlayerGroundedState;False;none
6555;126,8361;-88,78369;30,89993;113,7457;0;PlayerIdleState;PlayerGroundedState;False;none
6560;126,9201;-88,78369;30,89993;113,7457;0;PlayerIdleState;PlayerGroundedState;False;none
6565;127,0032;-88,78369;30,89993;113,7457;0;PlayerIdleState;PlayerGroundedState;False;none
6570;127,0872;-88,78369;30,89993;113,7457;0;PlayerIdleState;PlayerGroundedState;False;none
6575;127,169;-88,78369;30,89993;113,7457;0;PlayerIdleState;PlayerGroundedState;False;none
6580;127,2556;-88,78369;30,89993;113,7457;0;PlayerIdleState;PlayerGroundedState;False;none
6585;127,3364;-88,78369;30,89993;113,7457;0;PlayerIdleState;PlayerGroundedState;False;none
6590;127,4177;-88,78369;30,89993;113,7457;0;PlayerIdleState;PlayerGroundedState;False;none
6595;127,5039;-88,78369;30,89993;113,7457;0;PlayerIdleState;PlayerGroundedState;False;none
6600;127,5849;-88,78369;30,89993;113,7457;0;PlayerIdleState;PlayerGroundedState;False;none
6605;127,6694;-88,78369;30,89993;113,7457;0;PlayerIdleState;PlayerGroundedState;False;none
6610;127,7531;-88,78369;30,89993;113,7457;0;PlayerIdleState;PlayerGroundedState;False;none
6615;127,837;-88,78369;30,89993;113,7457;0;PlayerIdleState;PlayerGroundedState;False;none
6620;127,9201;-88,78369;30,89993;113,7457;0;PlayerIdleState;PlayerGroundedState;False;none
